,artist,pixelsx,pixelsy,size_bytes,style,title,new_filename,filepath
1489,Henri Matisse,1440.0,1918.0,309792.0,Expressionism,Goldfish,81652.jpg,five_classes/81652.jpg
1490,Petre Abrudan,650.0,510.0,193621.0,Expressionism,Astonishment,30207.jpg,five_classes/30207.jpg
1491,Lasar Segall,500.0,403.0,54774.0,Expressionism,A família enferma,13027.jpg,five_classes/13027.jpg
1492,Cuno Amiet,500.0,647.0,86809.0,Expressionism,Blühende Bäume,46328.jpg,five_classes/46328.jpg
1493,Jean Cocteau,500.0,493.0,21012.0,Expressionism,Raymond Radiguet sleeping,5355.jpg,five_classes/5355.jpg
1494,Alexej von Jawlensky,1092.0,1024.0,325520.0,Expressionism,Bretonische Bäuerin,27897.jpg,five_classes/27897.jpg
1495,Tivadar Kosztka Csontvary,766.0,600.0,142369.0,Expressionism,The Lonely Cedar,77118.jpg,five_classes/77118.jpg
1496,Amedeo Modigliani,747.0,1078.0,52516.0,Expressionism,Blonde nude,62981.jpg,five_classes/62981.jpg
1497,Otto Dix,1461.0,1660.0,596897.0,Expressionism,Self-Portrait as a prisoner of war,83701.jpg,five_classes/83701.jpg
1498,Zinaida Serebriakova,749.0,1000.0,93948.0,Expressionism,Portrait of S.M. Lukomskaya ,7337.jpg,five_classes/7337.jpg
1499,Iosif Iser,1000.0,806.0,114871.0,Expressionism,Tatar Interior,6378.jpg,five_classes/6378.jpg
1500,Henri Matisse,1440.0,1708.0,353971.0,Expressionism,Marguerite,25996.jpg,five_classes/25996.jpg
1501,Carlos Saenz de Tejada,800.0,405.0,117991.0,Expressionism,Sketch of mural decoration for the Institute of Agronomic Research Madird,48224.jpg,five_classes/48224.jpg
1502,Iosif Iser,391.0,532.0,84908.0,Expressionism,Tired Dancer,20709.jpg,five_classes/20709.jpg
1503,Ernst Ludwig Kirchner,941.0,1575.0,2897583.0,Expressionism,Women Playing with a Ball,74640.jpg,five_classes/74640.jpg
1504,Richard Gerstl,1521.0,1835.0,1141739.0,Expressionism,Double Portrait (green background),12634.jpg,five_classes/12634.jpg
1505,John Bratby,553.0,685.0,103790.0,Expressionism,Jean and Susan ,15008.jpg,five_classes/15008.jpg
1506,Milton Avery,600.0,420.0,62454.0,Expressionism,Bicycle Rider by the Loire,48229.jpg,five_classes/48229.jpg
1507,Zinaida Serebriakova,745.0,1000.0,153112.0,Expressionism,Study for a female portrait ,72026.jpg,five_classes/72026.jpg
1508,Fred Williams,365.0,420.0,127206.0,Expressionism,Dight's Falls,93791.jpg,five_classes/93791.jpg
1509,Carlos Botelho,550.0,407.0,152781.0,Expressionism,Lisbon,48432.jpg,five_classes/48432.jpg
1510,Theo van Doesburg,1200.0,1617.0,145330.0,Expressionism,Portrait of Louis Peter Milius ,87876.jpg,five_classes/87876.jpg
1511,Lucian Freud,397.0,565.0,139076.0,Expressionism,Man in a Headscarf (also known as The Procurer),11429.jpg,five_classes/11429.jpg
1512,Lynd Ward,909.0,1307.0,216251.0,Expressionism,Prelude to a Million Years,49305.jpg,five_classes/49305.jpg
1513,Max Gubler,413.0,512.0,125257.0,Expressionism,Self-Portrait,79356.jpg,five_classes/79356.jpg
1514,Zinaida Serebriakova,351.0,475.0,103232.0,Expressionism,The pride of the housewife,30496.jpg,five_classes/30496.jpg
1515,Tia Peltz,595.0,1000.0,167793.0,Expressionism,The Tamer,47519.jpg,five_classes/47519.jpg
1516,George Stefanescu-Ramnic ,1007.0,800.0,791020.0,Expressionism,The holy Family,96587.jpg,five_classes/96587.jpg
1517,Carlos Saenz de Tejada,742.0,800.0,150731.0,Expressionism,Arrantzales. Ondárroa.,1734.jpg,five_classes/1734.jpg
1518,Henri Matisse,1909.0,1651.0,540025.0,Expressionism,Woman Reading,68040.jpg,five_classes/68040.jpg
1519,Lucian Freud,1249.0,1512.0,139463.0,Expressionism,Annabel,12915.jpg,five_classes/12915.jpg
1520,Albert Bloch,800.0,628.0,176123.0,Expressionism,For clown IV,11899.jpg,five_classes/11899.jpg
1521,Jean Cocteau,413.0,566.0,35147.0,Expressionism,Chanel Haute Couture ,12048.jpg,five_classes/12048.jpg
1522, Wassily Kandinsky,1071.0,1387.0,136805.0,Expressionism,Murnau with a church,31911.jpg,five_classes/31911.jpg
1523,Amedeo Modigliani,507.0,730.0,21109.0,Expressionism,Caryatid,60861.jpg,five_classes/60861.jpg
1524,Marcel Duchamp,798.0,1177.0,60542.0,Expressionism,Selected Details after Cranach,50188.jpg,five_classes/50188.jpg
1525,Arturo Souto,800.0,641.0,157624.0,Expressionism,The painter Diego Rivera,20172.jpg,five_classes/20172.jpg
1526,Lynd Ward,671.0,1758.0,266866.0,Expressionism,Giant,53690.jpg,five_classes/53690.jpg
1527,Gabriele Munter,602.0,480.0,260319.0,Expressionism,Morgenschatten,62839.jpg,five_classes/62839.jpg
1528,Pablo Picasso,1088.0,857.0,431075.0,Expressionism,Sleeping man and sitting woman,70384.jpg,five_classes/70384.jpg
1529,Marc Chagall,1462.0,1905.0,412506.0,Expressionism,Woman with a Bouquet,99456.jpg,five_classes/99456.jpg
1530,John Bratby,278.0,685.0,73839.0,Expressionism,Gloria with Angst  ,24945.jpg,five_classes/24945.jpg
1531,Yasuo Kuniyoshi,500.0,336.0,16133.0,Expressionism,Girl with Cigarette ,20263.jpg,five_classes/20263.jpg
1532,Edvard Munch,496.0,600.0,45191.0,Expressionism,Self-Portrait in Hell,22698.jpg,five_classes/22698.jpg
1533,Carlos Botelho,506.0,557.0,61920.0,Expressionism,Páteo Dom Fradique,63240.jpg,five_classes/63240.jpg
1534,Oskar Kokoschka,1648.0,1138.0,333350.0,Expressionism,The Rejected Lover,94236.jpg,five_classes/94236.jpg
1535,Jack Bush,500.0,376.0,35911.0,Expressionism,A Barn ,17876.jpg,five_classes/17876.jpg
1536,Helene Schjerfbeck,457.0,632.0,103995.0,Expressionism,Nurse I (Kaija Lahtinen),93731.jpg,five_classes/93731.jpg
1537,Salvador Dali,640.0,892.0,88872.0,Expressionism,Portrait of My Sister (original State),57117.jpg,five_classes/57117.jpg
1538,Lucian Freud,741.0,589.0,77992.0,Expressionism,Blonde Girl on a Bed,100087.jpg,five_classes/100087.jpg
1539,Edwin Dickinson,430.0,371.0,41377.0,Expressionism,"Nude Figure, Marie",50694.jpg,five_classes/50694.jpg
1540,Martiros Saryan,800.0,542.0,224066.0,Expressionism,Plowing,33414.jpg,five_classes/33414.jpg
1541,Horia Bernea,817.0,1000.0,178459.0,Expressionism,The Column,68101.jpg,five_classes/68101.jpg
1542,Henri Matisse,1964.0,2431.0,843849.0,Expressionism,not identified,64331.jpg,five_classes/64331.jpg
1543,Istvan Farkas,381.0,475.0,56798.0,Expressionism,Portrait of Countess G. Z.,34713.jpg,five_classes/34713.jpg
1544,John Bratby,642.0,944.0,122488.0,Expressionism,Flower Pots in a Greenhouse ,53256.jpg,five_classes/53256.jpg
1545,Nikos Nikolaou,800.0,532.0,72853.0,Expressionism,Nude,91660.jpg,five_classes/91660.jpg
1546,Boris Grigoriev,725.0,600.0,318526.0,Expressionism,Self-Portrait with a Chicken and a Rooster,70035.jpg,five_classes/70035.jpg
1547,Henri Matisse,1964.0,1537.0,403158.0,Expressionism,Interior with Etruscan Vase,90415.jpg,five_classes/90415.jpg
1548,Elaine de Kooning,345.0,512.0,74685.0,Expressionism,Thomas B. Hess  ,91094.jpg,five_classes/91094.jpg
1549,Paul Klee,601.0,800.0,121170.0,Expressionism,The signatories to the window (The artist at the window) ,27320.jpg,five_classes/27320.jpg
1550,Kathe Kollwitz,1534.0,1228.0,286635.0,Expressionism,The End,96488.jpg,five_classes/96488.jpg
1551,Spyros Papaloukas,674.0,698.0,231705.0,Expressionism,Pantokratoros ,17334.jpg,five_classes/17334.jpg
1552,Arturo Souto,800.0,665.0,172192.0,Expressionism,Chamber of Torture,87532.jpg,five_classes/87532.jpg
1553,Ding Yanyong,432.0,570.0,224827.0,Expressionism,Opera Figures,88150.jpg,five_classes/88150.jpg
1554,Martiros Saryan,1074.0,762.0,267583.0,Expressionism,Street and the ditch in Ashgabat,88349.jpg,five_classes/88349.jpg
1555,Istvan Ilosvai Varga,409.0,475.0,80902.0,Expressionism,The Portrait of My Wife,81975.jpg,five_classes/81975.jpg
1556,Henri Matisse,544.0,800.0,151886.0,Expressionism,"Odalisque, Half-Length (The Tatoo)",87970.jpg,five_classes/87970.jpg
1557,Max Beckmann,1165.0,2540.0,495082.0,Expressionism,The dream,26356.jpg,five_classes/26356.jpg
1558,Martiros Saryan,800.0,539.0,106190.0,Expressionism,Amberd,49921.jpg,five_classes/49921.jpg
1559,Lucian Freud,624.0,829.0,120157.0,Expressionism,Girl in a Dark Dress,14209.jpg,five_classes/14209.jpg
1560,Spyros Papaloukas,664.0,675.0,41983.0,Expressionism,Agiasos Mutilhnhs ,24066.jpg,five_classes/24066.jpg
1561,Prudence Heward,640.0,500.0,91932.0,Expressionism,Fruit in the Grass,28514.jpg,five_classes/28514.jpg
1562,Emil Nolde,1954.0,1370.0,424399.0,Expressionism,Colored sky above the Marais,25189.jpg,five_classes/25189.jpg
1563,Edwin Dickinson,610.0,768.0,170576.0,Expressionism,Imaginary Paris Studio ,66580.jpg,five_classes/66580.jpg
1564,Vasile Kazar,1907.0,2292.0,1191092.0,Expressionism,Dawn Without Awning,1457.jpg,five_classes/1457.jpg
1565,Bernard Buffet,600.0,466.0,147451.0,Expressionism,Laissez les jacasser,15247.jpg,five_classes/15247.jpg
1566,Zinaida Serebriakova,1000.0,1195.0,301423.0,Expressionism,Still life with a jug,94085.jpg,five_classes/94085.jpg
1567,Ernst Ludwig Kirchner,967.0,1385.0,696078.0,Expressionism,Cocotte on the Road,76209.jpg,five_classes/76209.jpg
1568,Amedeo Modigliani,564.0,951.0,420440.0,Expressionism,Bearded Man,50879.jpg,five_classes/50879.jpg
1569,George Bouzianis,382.0,469.0,35666.0,Expressionism,Chair,47661.jpg,five_classes/47661.jpg
1570,Rafael Zabaleta,558.0,800.0,102652.0,Expressionism,Portrait of seated blonde woman,95372.jpg,five_classes/95372.jpg
1571,Lyonel Feininger,1009.0,855.0,879887.0,Expressionism,Still Life with Can,48397.jpg,five_classes/48397.jpg
1572,Richard Gerstl,617.0,483.0,196103.0,Expressionism,The road (theme from Nussdorf),61112.jpg,five_classes/61112.jpg
1573,Ernst Ludwig Kirchner,576.0,560.0,34333.0,Expressionism,Schlemihls Entcounter with Small Grey Man,80000.jpg,five_classes/80000.jpg
1574,Oskar Kokoschka,1585.0,1353.0,338024.0,Expressionism,Girl with hands raised,100866.jpg,five_classes/100866.jpg
1575,Jose Gutierrez Solana,663.0,800.0,283049.0,Expressionism,Beggars Warming,38511.jpg,five_classes/38511.jpg
1576,Amedeo Modigliani,635.0,1009.0,142694.0,Expressionism,Portrait of Morgan Russell,81181.jpg,five_classes/81181.jpg
1577, Wassily Kandinsky,778.0,879.0,153176.0,Expressionism,Blue mountain,82674.jpg,five_classes/82674.jpg
1578,Egon Schiele,459.0,720.0,71983.0,Expressionism,Poldi Lodzinsky,7862.jpg,five_classes/7862.jpg
1579,Abraham Manievich,652.0,409.0,96346.0,Expressionism,Town Street,74176.jpg,five_classes/74176.jpg
1580,Laszlo Mednyanszky,654.0,836.0,142064.0,Expressionism,Head of a Tramp,59316.jpg,five_classes/59316.jpg
1581,Candido Portinari,1000.0,170.0,65254.0,Expressionism,O Painel Tiradentes,83825.jpg,five_classes/83825.jpg
1582,John Bratby,449.0,800.0,124882.0,Expressionism,"Elspet Jeans, née MacGregor-Gray, Lady Rix; Brian Norman Roger Rix, Baron Rix ",35141.jpg,five_classes/35141.jpg
1583,John Marin,400.0,528.0,128572.0,Expressionism,Wehawken Sequence,79434.jpg,five_classes/79434.jpg
1584,Lynd Ward,817.0,1219.0,162152.0,Expressionism,Song Without Words,74432.jpg,five_classes/74432.jpg
1585,Josef Herman,800.0,655.0,89781.0,Expressionism,Digging for Roots,339.jpg,five_classes/339.jpg
1586,Prudence Heward,640.0,529.0,112757.0,Expressionism,Back Garden,78520.jpg,five_classes/78520.jpg
1587,Kathe Kollwitz,1284.0,1658.0,306569.0,Expressionism,Bread!,17015.jpg,five_classes/17015.jpg
1588,Martiros Saryan,1000.0,684.0,248219.0,Expressionism,Fellah village,6630.jpg,five_classes/6630.jpg
1589,Martiros Saryan,600.0,497.0,145819.0,Expressionism,Gohtan (Tanakert),4011.jpg,five_classes/4011.jpg
1590,Jose Gutierrez Solana,800.0,785.0,204979.0,Expressionism,Woman in the Mirror,2734.jpg,five_classes/2734.jpg
1591,Amedeo Modigliani,1200.0,781.0,166423.0,Expressionism,Sleeping Nude with Arms Open (Red Nude),50187.jpg,five_classes/50187.jpg
1592,Richard Diebenkorn,1677.0,1970.0,528971.0,Expressionism,View from the Porch,16791.jpg,five_classes/16791.jpg
1593,Abraham Manievich,445.0,439.0,213623.0,Expressionism,"Destruction of the Ghetto, Kiev",25358.jpg,five_classes/25358.jpg
1594,Laszlo Mednyanszky,800.0,548.0,82520.0,Expressionism,Soldiers,93327.jpg,five_classes/93327.jpg
1595,M.C. Escher,772.0,496.0,56155.0,Expressionism,NOT DETECTED,61849.jpg,five_classes/61849.jpg
1596,Lynd Ward,825.0,1231.0,182196.0,Expressionism,God's Man,21985.jpg,five_classes/21985.jpg
1597,Martiros Saryan,800.0,598.0,259630.0,Expressionism,Rainbow,56524.jpg,five_classes/56524.jpg
1598,Jean David,411.0,570.0,160966.0,Expressionism,Vase of Flowers,81502.jpg,five_classes/81502.jpg
1599,Arturo Souto,692.0,800.0,159980.0,Expressionism,Workshop of the artist,70376.jpg,five_classes/70376.jpg
1600,Lynd Ward,875.0,1289.0,225984.0,Expressionism,Prelude to a Million Years,51411.jpg,five_classes/51411.jpg
1601,Paul Delvaux,1938.0,2496.0,1905965.0,Expressionism,Naked at dawn ,21479.jpg,five_classes/21479.jpg
1602,Ernst Ludwig Kirchner,1216.0,912.0,65893.0,Expressionism,Street,66349.jpg,five_classes/66349.jpg
1603,Yiannis Tsaroychis,442.0,650.0,99440.0,Expressionism,Sailor,45618.jpg,five_classes/45618.jpg
1604,Zinaida Serebriakova,857.0,1000.0,156773.0,Expressionism,Portrait of R. Ernst ,6113.jpg,five_classes/6113.jpg
1605,Helene Schjerfbeck,835.0,561.0,115752.0,Expressionism,The Neck of a Little Girl,79262.jpg,five_classes/79262.jpg
1606,Ossip Zadkine,470.0,600.0,158595.0,Expressionism,Dance,53370.jpg,five_classes/53370.jpg
1607,William Scott,944.0,767.0,131834.0,Expressionism,Girl at a Blue Table,75193.jpg,five_classes/75193.jpg
1608,Boris Grigoriev,500.0,500.0,28869.0,Expressionism,Salome Andronnikova,33297.jpg,five_classes/33297.jpg
1609,Ivan Albright,587.0,768.0,131177.0,Expressionism,Self-Portrait (No.20),85301.jpg,five_classes/85301.jpg
1610,Gerard Sekoto,600.0,411.0,15654.0,Expressionism,FIGURES IN A SHEBEEN,51522.jpg,five_classes/51522.jpg
1611,Alexandre Jacovleff,516.0,339.0,199262.0,Expressionism,Flowers ,37428.jpg,five_classes/37428.jpg
1612,Edvard Munch,640.0,650.0,158068.0,Expressionism,Girls on a Bridge,78455.jpg,five_classes/78455.jpg
1613, Wassily Kandinsky,805.0,650.0,394843.0,Expressionism,Landscape with factory chimney,59530.jpg,five_classes/59530.jpg
1614,Edvard Munch,454.0,566.0,33714.0,Expressionism,Friedrich Nietzsche,38801.jpg,five_classes/38801.jpg
1615,Lyonel Feininger,823.0,1024.0,182177.0,Expressionism,Jimjam,26656.jpg,five_classes/26656.jpg
1616,Ernst Ludwig Kirchner,432.0,448.0,27102.0,Expressionism,Female Head,41718.jpg,five_classes/41718.jpg
1617,Jean Helion,480.0,401.0,53009.0,Expressionism,Untitled (Skull Series),92134.jpg,five_classes/92134.jpg
1618,Rafael Zabaleta,597.0,800.0,169281.0,Expressionism,Painter and reclining model,66493.jpg,five_classes/66493.jpg
1619,Helene Schjerfbeck,1026.0,1314.0,293767.0,Expressionism,Self-portrait with Black Background,15741.jpg,five_classes/15741.jpg
1620,Ossip Zadkine,406.0,560.0,124507.0,Expressionism,Man with the Yellow Hat,59258.jpg,five_classes/59258.jpg
1621,Amadeo de Souza-Cardoso,604.0,480.0,69265.0,Expressionism,Windows of a fisherman,47363.jpg,five_classes/47363.jpg
1622,Ernst Ludwig Kirchner,937.0,1225.0,602940.0,Expressionism,Man and Naked Woman,56864.jpg,five_classes/56864.jpg
1623,William H. Johnson,1400.0,1236.0,220397.0,Expressionism,"Still Life--Fruit, Bottles",17918.jpg,five_classes/17918.jpg
1624,Reuben Nakian,550.0,825.0,48739.0,Expressionism,Nymph and Goat,94913.jpg,five_classes/94913.jpg
1625,Armand Henrion,359.0,475.0,37315.0,Expressionism,Self-portrait,73738.jpg,five_classes/73738.jpg
1626,Rafael Zabaleta,644.0,800.0,169985.0,Expressionism,Tiscar rosemary,90930.jpg,five_classes/90930.jpg
1627,Arthur Segal,661.0,529.0,72612.0,Expressionism,Die Königin von Saba,14087.jpg,five_classes/14087.jpg
1628,Ernst Ludwig Kirchner,639.0,800.0,136018.0,Expressionism,Two Bathers,84860.jpg,five_classes/84860.jpg
1629,Lajos Tihanyi,768.0,963.0,113335.0,Expressionism,Portrait of György Bölöni,8336.jpg,five_classes/8336.jpg
1630,Marc Chagall,1024.0,576.0,405280.0,Expressionism,On the stretcher  (wounded soldier),12266.jpg,five_classes/12266.jpg
1631,Amedeo Modigliani,769.0,1126.0,176096.0,Expressionism,Portrait of a Woman,86816.jpg,five_classes/86816.jpg
1632,Helene Schjerfbeck,435.0,500.0,121472.0,Expressionism,Smiling Girl,44996.jpg,five_classes/44996.jpg
1633,John Bratby,710.0,944.0,172400.0,Expressionism,Bulldozing Away the Snow,23028.jpg,five_classes/23028.jpg
1634,Vajda Lajos,547.0,827.0,49686.0,Expressionism,Self Portrait with Icon ,24903.jpg,five_classes/24903.jpg
1635,Edvard Munch,800.0,621.0,91543.0,Expressionism,Vampire,1289.jpg,five_classes/1289.jpg
1636,Martiros Saryan,600.0,454.0,83051.0,Expressionism,Landscape with mountains. Surb Khach rocks. Gohtan.,45745.jpg,five_classes/45745.jpg
1637,Lucian Freud,377.0,450.0,37046.0,Expressionism,Stephen Spender,15767.jpg,five_classes/15767.jpg
1638,Pyotr Konchalovsky,678.0,414.0,51668.0,Expressionism,Set decor for opera 'Carmen' by Georges Bizet,9408.jpg,five_classes/9408.jpg
1639,Ding Yanyong,388.0,570.0,146267.0,Expressionism,Persona,35252.jpg,five_classes/35252.jpg
1640,William H. Johnson,1400.0,1162.0,206424.0,Expressionism,Still Life,16314.jpg,five_classes/16314.jpg
1641,Martiros Saryan,622.0,800.0,101734.0,Expressionism,Portrait of the pianist Konstantin Igumnov,28465.jpg,five_classes/28465.jpg
1642,Henri Matisse,1457.0,1953.0,322550.0,Expressionism,Interior with a Violin,59178.jpg,five_classes/59178.jpg
1643,Rafael Zabaleta,544.0,800.0,57093.0,Expressionism,Female nude,86079.jpg,five_classes/86079.jpg
1644,Ernst Ludwig Kirchner,1455.0,1153.0,3180354.0,Expressionism,Café in Davos,36586.jpg,five_classes/36586.jpg
1645,George Stefanescu-Ramnic ,644.0,800.0,678687.0,Expressionism,Minstrels (Noblemen’s Carol Singers),48180.jpg,five_classes/48180.jpg
1646,Prudence Heward,640.0,540.0,98785.0,Expressionism,Fields,45151.jpg,five_classes/45151.jpg
1647,Jean Helion,600.0,469.0,64482.0,Expressionism,A rebours,51092.jpg,five_classes/51092.jpg
1648,Emil Nolde,640.0,520.0,77750.0,Expressionism,Pentecast,39983.jpg,five_classes/39983.jpg
1649,Xul Solar,454.0,450.0,81415.0,Expressionism,Penitentes ,56894.jpg,five_classes/56894.jpg
1650,Ernst Ludwig Kirchner,1208.0,1396.0,754257.0,Expressionism,Artist Begging for Applause,29982.jpg,five_classes/29982.jpg
1651,M.F. Husain,570.0,379.0,130174.0,Expressionism,Postcard,62237.jpg,five_classes/62237.jpg
1652,Andre Derain,638.0,800.0,103761.0,Expressionism,The portrait of woman,51222.jpg,five_classes/51222.jpg
1653,Yiannis Moralis,725.0,530.0,124603.0,Expressionism,Nude,10440.jpg,five_classes/10440.jpg
1654,Amedeo Modigliani,927.0,1114.0,330824.0,Expressionism,Portrait of Diego Rivera,67341.jpg,five_classes/67341.jpg
1655,Zinaida Serebriakova,776.0,1000.0,138391.0,Expressionism,Portrait of E.A. Cooper ,61805.jpg,five_classes/61805.jpg
1656,Spyros Papaloukas,698.0,584.0,101259.0,Expressionism,Abbey  Koutloumousiou,25382.jpg,five_classes/25382.jpg
1657,Kathe Kollwitz,1437.0,892.0,209654.0,Expressionism,The Parents,866.jpg,five_classes/866.jpg
1658,Max Bill,332.0,500.0,126794.0,Expressionism,Frauenkopf,15548.jpg,five_classes/15548.jpg
1659,Gabriele Munter,380.0,512.0,93552.0,Expressionism,Mai-Abend in Stockholm,48162.jpg,five_classes/48162.jpg
1660,Ernst Ludwig Kirchner,784.0,1120.0,48732.0,Expressionism,Head of Dr. Bauer,11229.jpg,five_classes/11229.jpg
1661,Elmer Bischoff,570.0,490.0,198742.0,Expressionism,Boats,24432.jpg,five_classes/24432.jpg
1662,Paula Modersohn-Becker,2886.0,2130.0,4358376.0,Expressionism,Sand pit at Weyersberg,19345.jpg,five_classes/19345.jpg
1663,Walter Battiss,570.0,391.0,186329.0,Expressionism,Figures and a Dog in a Mountainous Landscape,74161.jpg,five_classes/74161.jpg
1664,Ernst Ludwig Kirchner,1212.0,1232.0,122732.0,Expressionism,Portrait of Hans Frisch,73810.jpg,five_classes/73810.jpg
1665,Lyonel Feininger,1600.0,1229.0,453651.0,Expressionism,Bathers on the Beach I 1912,65440.jpg,five_classes/65440.jpg
1666,Boris Grigoriev,700.0,706.0,162076.0,Expressionism,The Twins,93692.jpg,five_classes/93692.jpg
1667,Martiros Saryan,1172.0,817.0,353567.0,Expressionism,Night Landscape. Egypt.,29567.jpg,five_classes/29567.jpg
1668,George Bouzianis,393.0,711.0,120341.0,Expressionism,Woman Looking Over Her Shoulder,57355.jpg,five_classes/57355.jpg
1669,Tsuguharu Foujita,628.0,750.0,113688.0,Expressionism,Young Woman on a Pink Canape ,55929.jpg,five_classes/55929.jpg
1670,Avigdor Arikha,389.0,600.0,52065.0,Expressionism,Anne in Shawl and Dark Glasses,3618.jpg,five_classes/3618.jpg
1671,George Stefanescu-Ramnic ,634.0,800.0,594794.0,Expressionism,The Prince of Colours,82736.jpg,five_classes/82736.jpg
1672,Amedeo Modigliani,651.0,1023.0,163526.0,Expressionism,Redheaded woman wearing a pendant,95493.jpg,five_classes/95493.jpg
